N,std_mc_price,antith_mc_price,control_mc_price,strat_mc_price,midpoint_rule_qmc_price,std_mc_err,antith_mc_err,control_mc_err,strat_mc_err,std_mc_abs_err,antith_mc_abs_err,control_mc_abs_err,strat_mc_abs_err,midpoint_rule_qmc_abs_err
1104923,5.5852413835247505,5.574842048962757,5.570973175965421,5.573437130875433,5.573525616709911,0.01614776906277223,0.012346961955035833,0.010464803131516088,0.0001587160151374175,0.011715361267779834,0.001316026705786122,0.0025528462915493932,8.889138153733711e-05,4.055470599340083e-07
1215415,5.580734889963004,5.5706754234164135,5.5737927892454415,5.573604773872655,5.573525656059491,0.015402166521958447,0.011785111669331954,0.00997304883677708,0.0001557710098379101,0.007208867706033573,0.0028505988405571614,0.0002667669884708346,7.875161568460243e-05,3.661974794511025e-07
1336956,5.577667672120158,5.576331204145886,5.574479319337121,5.573609244043124,5.573525691578612,0.014675825956530936,0.011239705252778336,0.009511402696121662,0.00014924601671438087,0.004141649863186991,0.002805181888914987,0.0009532970801506835,8.322178615305376e-05,3.3067835847333527e-07
1470652,5.56477625890166,5.573004592400383,5.573373135880661,5.57348615967958,5.573525723643819,0.01398571580811454,0.010710017924446662,0.009070835528528089,0.00013888224825787197,0.008749763355310414,0.0005214298565876518,0.00015288637631005741,3.986257739096999e-05,2.9861315198331795e-07
1617717,5.5747945654443605,5.572280800631743,5.570466730452878,5.573593038443563,5.573525752591085,0.013332867904143023,0.01020843353115301,0.00864143217221229,0.00013209370557230914,0.0012685431873897812,0.001245221625227444,0.003059291804092368,6.701618659210595e-05,2.696658860656953e-07
1779489,5.5693064313070675,5.589034212836529,5.566996994810609,5.573532607662427,5.573525778723197,0.012721059052638466,0.009738129901822093,0.008237627008493379,0.000130810048471714,0.004219590949903207,0.01550819057955799,0.006529027446362079,6.5854054565051e-06,2.435337735917642e-07
1957438,5.57438137358801,5.583324112363664,5.570575279169032,5.573583099039019,5.5735258023194065,0.01211713715899141,0.009286501092173997,0.007854597747378195,0.00012200681408976592,0.0008553513310394223,0.009798090106693635,0.0029507430879389673,5.707678204824873e-05,2.1993756416094357e-07
2153182,5.580057758642608,5.571700341567213,5.568728401176766,5.573511638851509,5.573525823621833,0.011572556435367982,0.00884578040129621,0.0074903531269271155,0.00011809831902684007,0.006531736385637643,0.0018256806897580802,0.0047976210802049835,1.4383405461337873e-05,1.9863513767148788e-07
2368500,5.568490962704614,5.580156418356502,5.5713294768873896,5.573509453330865,5.573525842855259,0.011022620041689716,0.008440633106469503,0.007145589191434954,0.00010800202857319646,0.00503505955235628,0.0066303960995313105,0.0021965453695811377,1.6568926105797743e-05,1.7940171126440418e-07
2605350,5.566128508609173,5.574570936804181,5.580217424126537,5.573507739118763,5.5735258602233175,0.010498476551577597,0.00805109999081831,0.006815513884328674,0.00010448818605155646,0.0073975136477972825,0.0010449145472106736,0.0066914018695660715,1.8283138207841887e-05,1.6203365316158624e-07
2865885,5.5790715339951324,5.573390909860662,5.57445955080025,5.573570383892849,5.573525875904928,0.010034271296597385,0.007671723184892601,0.006499565035095147,0.00010071041898724216,0.005545511738161757,0.00013511239630847882,0.0009335285432792162,4.4361635878509276e-05,1.4635204248492073e-07
3152474,5.578042154764385,5.579035274929619,5.5719832907522715,5.573518646162455,5.573525890065049,0.00956275411138708,0.007318463417787593,0.0061959262612389975,9.813297922458417e-05,0.004516132507414561,0.005509252672648124,0.0015427315046991907,7.3760945156209345e-06,1.3219192140923042e-07
3467721,5.565998813008477,5.575784527533636,5.575760491608482,5.573474183445991,5.57352590285197,0.009103152445929488,0.00697488339115787,0.0059055715384681165,9.029783805471454e-05,0.007527209248493705,0.002258505276665268,0.002234469351511059,5.183881097980958e-05,1.194050005537406e-07
3814494,5.575947558101037,5.581164462928577,5.571417702362576,5.5735970619869635,5.573525914398801,0.008685207522885274,0.006650920013091064,0.0056299610632056666,8.947602571589198e-05,0.002421535844066014,0.007638440671605906,0.002108319894394306,7.103972999278341e-05,1.0785816950686922e-07
4195943,5.577573121336004,5.571051038366171,5.575520736938084,5.573490399166398,5.57352592482663,0.008282605555314944,0.00633958755376346,0.005367070446768143,8.252037292851494e-05,0.00404709907903289,0.002474983890799365,0.00199471468111323,3.562309057247859e-05,9.743034112830173e-08
4615537,5.574537352223907,5.569017348954444,5.570882427330907,5.57348409959018,5.57352593424375,0.007898829457562545,0.0060412684433160495,0.005119187690904678,7.686916979343765e-05,0.001011329966936536,0.004508673302527022,0.002643594926063919,4.192266679048373e-05,8.801322071150253e-08
5077091,5.572830198660304,5.572009174222684,5.568560554584237,5.573485966692974,5.573525942748583,0.007530174543100402,0.005761684872408162,0.004877589241975094,7.50998534954337e-05,0.0006958235966667559,0.0015168480342868662,0.004965467672733759,4.005556399633292e-05,7.950838742942778e-08
5584800,5.577469292544194,5.571700001588655,5.571283426844414,5.573533362821522,5.573525950429653,0.007184333335710175,0.005493301064218516,0.004650114109170177,7.167360962370069e-05,0.003943270287223299,0.0018260206683153868,0.0022425954125564473,7.340564550872841e-06,7.182731742716442e-08
6143280,5.5707546184377525,5.571360279001257,5.5711215597647685,5.573514238952618,5.573525957366961,0.006843268915824693,0.005239938714467029,0.004437901636596055,6.811331212865417e-05,0.0027714038192181434,0.0021657432557136147,0.002404462492202164,1.1783304352697144e-05,6.489000980991477e-08
6757608,5.564431301238793,5.5713989365079435,5.574197518940765,5.573567021315353,5.573525963632756,0.006523390894632283,0.004992861075753092,0.004231412789521721,6.557345538076602e-05,0.009094721018177765,0.002127085749027202,0.0006714966837941816,4.099905838206297e-05,5.8624214815949927e-08
7433369,5.569501971754821,5.5764843973536,5.574642604478774,5.573478604832281,5.573525969292123,0.006222206615089499,0.004765376066360143,0.004033988142850728,6.194805224043997e-05,0.004024050502149379,0.0029583750966288846,0.0011165822218028865,4.74174246898329e-05,5.296484761885267e-08
8176706,5.57587314599884,5.575722126347916,5.575164822745905,5.573535406993392,5.573525974403938,0.005934803858289369,0.004539896402253198,0.003845454293371635,5.957262955270154e-05,0.0023471237418695168,0.0021961040909452834,0.0016388004889344998,9.384736420869899e-06,4.785303264753793e-08
8994377,5.572562283853282,5.578282409483483,5.575067713629061,5.573508874990559,5.573525979021282,0.005657993724590293,0.004332142214406184,0.0036675031055261416,5.596212928829408e-05,0.0009637384036889074,0.004756387226512615,0.0015416913720907033,1.714726641210973e-05,4.323568880693074e-08
9893815,5.5761995521313725,5.574039624489317,5.57607804592945,5.5735722980460265,5.573525983192231,0.005394819978157587,0.004127387645513655,0.0034968300552996965,5.4941099115613227e-05,0.0026735298744018365,0.0005136022323464218,0.002552023672479642,4.6275789055805205e-05,3.906473988735115e-08
10883196,5.573198964159188,5.571413667130721,5.574383670804072,5.573529830367554,5.573525986959863,0.005143937197629066,0.003935043682993189,0.003334411005454009,5.1355913719696644e-05,0.0003270580977829951,0.002112355126249632,0.0008576485471012418,3.808110583314317e-06,3.5297107459086874e-08
11971516,5.573623760605776,5.575153880581145,5.574523548856193,5.573503947766461,5.573525990363353,0.0049042375982238295,0.003753911476910036,0.003179450417337506,4.8731512772378606e-05,9.773834880544285e-05,0.001627858324174447,0.0009975265992219207,2.2074490509282896e-05,3.189361752475861e-08
13168667,5.5713696881181365,5.573521208555154,5.575161342277284,5.573547598551156,5.573525993437972,0.004674836845788968,0.003576438292092087,0.003031993398611416,4.672020156771962e-05,0.002156334138834204,4.81370181670826e-06,0.0016353200203136353,2.157629418508833e-05,2.881899874296323e-08
14485534,5.5724902380380685,5.573930591275885,5.573185945411547,5.573548239027569,5.573525996215561,0.0044586167606266176,0.0034124067600110343,0.0028887964828422006,4.4738590334659985e-05,0.0010357842189021582,0.0004045690189142803,0.000340076845423809,2.2216770598326718e-05,2.6041409917354486e-08
15934088,5.574795281996952,5.572281069974435,5.575605471931199,5.573548869080046,5.573525998724843,0.004251667513320447,0.003253380816078803,0.0027556996200512403,4.2646785387167395e-05,0.0012692597399812655,0.0012449522825352943,0.002079449674228684,2.2846823075184375e-05,2.3532127357839272e-08
17527497,5.571817280983155,5.575327102126014,5.571736592272667,5.573545403571355,5.5735260009918886,0.004051896532416319,0.0031014836096607775,0.0026261889779222495,4.106803497693332e-05,0.001708741273815484,0.0018010798690433205,0.0017894299843037587,1.9381314384503412e-05,2.1265082139620972e-08
19280246,5.574006114549946,5.575841989588487,5.573617488721541,5.573535823548516,5.573526003040082,0.0038650542529279986,0.002957663396105424,0.0025042729145184637,3.882858749813734e-05,0.00048009229297552025,0.002315967331516511,9.146646457036667e-05,9.801291545485924e-06,1.9216888524908882e-08
21208271,5.5734466119706685,5.574846194936887,5.573839347282643,5.573523070802011,5.573526004890583,0.003684562491841162,0.002819493138096221,0.0023878405094096885,3.652295922333792e-05,7.941028630220615e-05,0.0013201726799163538,0.00031332502567238407,2.951454959543298e-06,1.7366387439210484e-08
23329098,5.572600094874808,5.574349602194901,5.572183365269473,5.573536109123133,5.5735260065625445,0.0035124777951220753,0.002688336038731256,0.0022761507394650667,3.533467450340941e-05,0.0009259273821626834,0.0008235799379301412,0.0013426569874974703,1.00868661618847e-05,1.5694426203083367e-08
25662008,5.571933699662081,5.57496765526675,5.573629086663225,5.573530527015869,5.573526008073201,0.003349167035278325,0.0025633978108975633,0.0021706444829209786,3.341905623741831e-05,0.00159232259488995,0.0014416330097795083,0.00010306440625473812,4.504758898349337e-06,1.4183769714293248e-08
28228209,5.57244200786185,5.573950317958422,5.574672787880654,5.573539597256992,5.573526009438185,0.0031937104085217574,0.0024443854292714442,0.002069764781246839,3.1888077249890394e-05,0.0010840143951202919,0.00042429570145152695,0.0011467656236829882,1.3575000020971117e-05,1.2818786032653406e-08
31051030,5.573652362521578,5.571984923122962,5.572622521287212,5.573519075571278,5.573526010671529,0.003045125098994217,0.002329595894924541,0.00197351746718779,3.060921346288936e-05,0.00012634026460744963,0.0015410991340090163,0.0009035009697591079,6.946685692454935e-06,1.1585441939132579e-08
34156133,5.572738136573998,5.575792717798041,5.575426355227169,5.573530983478431,5.573526011785973,0.002903183965861883,0.0022220322881702725,0.001882050147231801,2.9219543723042307e-05,0.0007878856829730552,0.002266695541070618,0.001900332970198093,4.9612214603200755e-06,1.0470997402478588e-08
37571746,5.57351419758291,5.571888421293835,5.573347285284219,5.5735561591521785,5.5735260127930095,0.002768401407436723,0.002117924447464354,0.0017940200125441332,2.7650203233642122e-05,1.1824674060356699e-05,0.0016376009631358102,0.0001787369727512811,3.013689520781071e-05,9.463961170297353e-09
41328921,5.570459625130888,5.5726585183483,5.573266149523968,5.5735414184093255,5.573526013703032,0.0026389206834443375,0.0020192916864393297,0.0017106518375370628,2.6545201065138203e-05,0.0030663971260826983,0.0008675039086707415,0.00025987273300298597,1.53961523547963e-05,8.553938890543122e-09
45461813,5.573809042041826,5.5736704121938825,5.574157218836232,5.573500553098211,5.573526014525367,0.0025167439007114083,0.001926036994263455,0.0016309651689254032,2.498721890217224e-05,0.0002830197848551208,0.00014438993691179292,0.0006311965792615837,2.5469158759783284e-05,7.731603801630627e-09
50007994,5.576712365390203,5.573952764894156,5.57236927169696,5.573492450901893,5.573526015268504,0.0024003990854372637,0.0018358902452465563,0.001555019745137792,2.3888574910817936e-05,0.0031863431332324055,0.00042674263718556205,0.0011567505600105221,3.357135507808806e-05,6.988466694224371e-09
55008794,5.573121343738961,5.573306907963197,5.573239653946074,5.573550812268277,5.57352601594008,0.002287795727351342,0.0017503536883549178,0.001482414827143324,2.309091548553455e-05,0.0004046785180094048,0.00021911429377396985,0.00028636831089645653,2.479001130595293e-05,6.3168910102717746e-09
60509673,5.57476466024396,5.5734363945412895,5.573976621055477,5.573514492304874,5.573526016546994,0.0021816401420247577,0.0016692255961762712,0.0014136599040690308,2.1837221708858362e-05,0.0012386379869893105,8.962771568121752e-05,0.00045059879850661844,1.1529952097077967e-05,5.7099764916301865e-09
66560640,5.575252577416881,5.571998046531102,5.57388567969824,5.573529589621764,5.573526017095483,0.0020804222754591353,0.0015915887074954421,0.0013477672899653436,2.0785786718271276e-05,0.0017265551599106033,0.0015279757258683802,0.00035965744126897903,3.5673647929002072e-06,5.161488125793312e-09
